run_id,seed,arm,persona_id,quadrant,template,axis,slope,r5_minus_r1
persona.high_e_low_n.seed-3010.supportive,3010,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0041677579283714294,-0.016101419925689697
persona.high_e_low_n.seed-3010.supportive,3010,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0009512230753898621,-4.988908767700195e-05
persona.high_e_low_n.seed-3010.supportive,3010,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.008430417627096176,0.03128163516521454
persona.high_e_low_n.seed-3010.neutral,3010,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.004886628687381744,-0.017813317477703094
persona.high_e_low_n.seed-3010.neutral,3010,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0004018023610115051,-0.0019124001264572144
persona.high_e_low_n.seed-3010.neutral,3010,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.010351242870092392,0.03867374733090401
persona.high_e_low_n.v2.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.001483272761106491,-0.008247815072536469
persona.high_e_low_n.v2.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0034409016370773315,0.00907161831855774
persona.high_e_low_n.v2.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.00243479497730732,0.011577591300010681
persona.high_e_low_n.v2.seed-3001.supportive,3001,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.00023459717631340026,-0.004472546279430389
persona.high_e_low_n.v2.seed-3001.supportive,3001,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0018336609005928039,0.0014195144176483154
persona.high_e_low_n.v2.seed-3001.supportive,3001,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0032739866524934768,0.013196859508752823
persona.high_e_low_n.v2.seed-3001.neutral,3001,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.002413520961999893,-0.011183492839336395
persona.high_e_low_n.v2.seed-3001.neutral,3001,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0010772421956062317,0.00029934942722320557
persona.high_e_low_n.v2.seed-3001.neutral,3001,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.004562990739941597,0.018094465136528015
persona.high_e_low_n.v2.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.001483272761106491,-0.008247815072536469
persona.high_e_low_n.v2.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0034409016370773315,0.00907161831855774
persona.high_e_low_n.v2.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.00243479497730732,0.011577591300010681
persona.high_e_low_n.v2.seed-3002.supportive,3002,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.00023459717631340026,-0.004472546279430389
persona.high_e_low_n.v2.seed-3002.supportive,3002,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0018336609005928039,0.0014195144176483154
persona.high_e_low_n.v2.seed-3002.supportive,3002,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0032739866524934768,0.013196859508752823
persona.high_e_low_n.v2.seed-3002.neutral,3002,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.002413520961999893,-0.011183492839336395
persona.high_e_low_n.v2.seed-3002.neutral,3002,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0010772421956062317,0.00029934942722320557
persona.high_e_low_n.v2.seed-3002.neutral,3002,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.004562990739941597,0.018094465136528015
persona.high_e_low_n.v2.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,0.00029005929827690123,-0.0005931109189987183
persona.high_e_low_n.v2.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0006633922457695007,0.0009876042604446411
persona.high_e_low_n.v2.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,-0.0008889727294445037,0.0041855089366436005
persona.high_e_low_n.v2.seed-3003.supportive,3003,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,0.0005209863185882569,-0.0005551427602767944
persona.high_e_low_n.v2.seed-3003.supportive,3003,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,-0.0007473543286323547,-0.005526676774024963
persona.high_e_low_n.v2.seed-3003.supportive,3003,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0005116943269968033,0.005860734730958939
persona.high_e_low_n.v2.seed-3003.neutral,3003,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.001637866348028183,-0.007473021745681763
persona.high_e_low_n.v2.seed-3003.neutral,3003,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,-0.001487627625465393,-0.007344380021095276
persona.high_e_low_n.v2.seed-3003.neutral,3003,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0019617479294538496,0.010202378034591675
persona.high_e_low_n.v2.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.0011351950466632842,-0.005898557603359222
persona.high_e_low_n.v2.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0031264171004295347,0.007667362689971924
persona.high_e_low_n.v2.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0030250661075115204,0.014375660568475723
persona.high_e_low_n.v2.seed-3004.supportive,3004,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,6.915703415870667e-05,-0.0038874149322509766
persona.high_e_low_n.v2.seed-3004.supportive,3004,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0016462251543998719,0.0026153773069381714
persona.high_e_low_n.v2.seed-3004.supportive,3004,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.003515525162220001,0.013378322124481201
persona.high_e_low_n.v2.seed-3004.neutral,3004,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.0021199718117713927,-0.009540311992168427
persona.high_e_low_n.v2.seed-3004.neutral,3004,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.001084020733833313,0.0017091482877731323
persona.high_e_low_n.v2.seed-3004.neutral,3004,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.004211496189236641,0.015532813966274261
persona.high_e_low_n.v2.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.001483272761106491,-0.008247815072536469
persona.high_e_low_n.v2.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0034409016370773315,0.00907161831855774
persona.high_e_low_n.v2.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.00243479497730732,0.011577591300010681
persona.high_e_low_n.v2.seed-3005.supportive,3005,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.00023459717631340026,-0.004472546279430389
persona.high_e_low_n.v2.seed-3005.supportive,3005,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0018336609005928039,0.0014195144176483154
persona.high_e_low_n.v2.seed-3005.supportive,3005,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0032739866524934768,0.013196859508752823
persona.high_e_low_n.v2.seed-3005.neutral,3005,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.002413520961999893,-0.011183492839336395
persona.high_e_low_n.v2.seed-3005.neutral,3005,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0010772421956062317,0.00029934942722320557
persona.high_e_low_n.v2.seed-3005.neutral,3005,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.004562990739941597,0.018094465136528015
persona.high_e_low_n.v2.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.001339402049779892,-0.007790647447109222
persona.high_e_low_n.v2.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.004613593220710754,0.013101458549499512
persona.high_e_low_n.v2.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.003635435551404953,0.01842859759926796
persona.high_e_low_n.v2.seed-3006.supportive,3006,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,0.0002847373485565186,-0.001811787486076355
persona.high_e_low_n.v2.seed-3006.supportive,3006,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.004915946722030639,0.014850392937660217
persona.high_e_low_n.v2.seed-3006.supportive,3006,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0025678303092718123,0.011334408074617386
persona.high_e_low_n.v2.seed-3006.neutral,3006,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.000650874525308609,-0.003255195915699005
persona.high_e_low_n.v2.seed-3006.neutral,3006,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.002652028203010559,0.0072285085916519165
persona.high_e_low_n.v2.seed-3006.neutral,3006,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0033375971019268037,0.01320977509021759
persona.high_e_low_n.v2.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.001483272761106491,-0.008247815072536469
persona.high_e_low_n.v2.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0034409016370773315,0.00907161831855774
persona.high_e_low_n.v2.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.00243479497730732,0.011577591300010681
persona.high_e_low_n.v2.seed-3007.supportive,3007,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.0008129581809043884,-0.007013589143753052
persona.high_e_low_n.v2.seed-3007.supportive,3007,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.002414761483669281,0.00451149046421051
persona.high_e_low_n.v2.seed-3007.supportive,3007,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0031685050576925277,0.012659136205911636
persona.high_e_low_n.v2.seed-3007.neutral,3007,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.002952249348163605,-0.013659760355949402
persona.high_e_low_n.v2.seed-3007.neutral,3007,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0017616212368011474,0.003787904977798462
persona.high_e_low_n.v2.seed-3007.neutral,3007,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.004381294548511505,0.01707206666469574
persona.high_e_low_n.v2.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,0.0006507731974124909,0.002422414720058441
persona.high_e_low_n.v2.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,-0.0019575685262680055,-0.017920732498168945
persona.high_e_low_n.v2.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,-0.0021883461624383925,-0.01153811439871788
persona.high_e_low_n.v2.seed-3008.supportive,3008,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,0.0013881362974643707,0.0036411210894584656
persona.high_e_low_n.v2.seed-3008.supportive,3008,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,-0.002264072000980377,-0.01906915009021759
persona.high_e_low_n.v2.seed-3008.supportive,3008,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,-9.327493607997894e-05,-0.003639448434114456
persona.high_e_low_n.v2.seed-3008.neutral,3008,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.0003551103174686432,-0.0008914396166801453
persona.high_e_low_n.v2.seed-3008.neutral,3008,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,-0.002890188992023468,-0.019537806510925293
persona.high_e_low_n.v2.seed-3008.neutral,3008,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,-0.0009690340608358383,-0.009565658867359161
persona.high_e_low_n.v2.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.0008960701525211334,-0.0034423694014549255
persona.high_e_low_n.v2.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.002443470060825348,0.006984278559684753
persona.high_e_low_n.v2.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.004747526720166206,0.018240120261907578
persona.high_e_low_n.v2.seed-3009.supportive,3009,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,0.001322406530380249,0.0031281039118766785
persona.high_e_low_n.v2.seed-3009.supportive,3009,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0011447250843048095,-0.0017653405666351318
persona.high_e_low_n.v2.seed-3009.supportive,3009,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.0040667768567800525,0.01524554193019867
persona.high_e_low_n.v2.seed-3009.neutral,3009,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.0019007064402103424,-0.009230703115463257
persona.high_e_low_n.v2.seed-3009.neutral,3009,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0009408354759216309,0.0011645108461380005
persona.high_e_low_n.v2.seed-3009.neutral,3009,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.005221311002969742,0.019690923392772675
persona.high_e_low_n.v2.seed-3010.feedback_only,3010,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.004909706115722656,-0.017152391374111176
persona.high_e_low_n.v2.seed-3010.feedback_only,3010,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0018237337470054626,0.004335656762123108
persona.high_e_low_n.v2.seed-3010.feedback_only,3010,feedback_only,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.00759878121316433,0.028972633183002472
persona.high_e_low_n.v2.seed-3010.supportive,3010,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.004667362570762635,-0.01794038712978363
persona.high_e_low_n.v2.seed-3010.supportive,3010,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.0008375570178031921,-0.00040887296199798584
persona.high_e_low_n.v2.seed-3010.supportive,3010,supportive,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.008335927128791809,0.031208708882331848
persona.high_e_low_n.v2.seed-3010.neutral,3010,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,joyful,-0.005164777487516403,-0.018937043845653534
persona.high_e_low_n.v2.seed-3010.neutral,3010,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,grief_stricken,0.000294870138168335,-0.0022969841957092285
persona.high_e_low_n.v2.seed-3010.neutral,3010,neutral,persona.high_e_low_n.v2,high_e_low_n,v2,furious,0.010126567631959914,0.037835441529750824
persona.high_e_low_n.v3.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.00121866837143898,-0.006853468716144562
persona.high_e_low_n.v3.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.003284485638141632,0.008686989545822144
persona.high_e_low_n.v3.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.002072980999946594,0.009576268494129181
persona.high_e_low_n.v3.seed-3001.supportive,3001,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.00029231756925582884,-0.0021446123719215393
persona.high_e_low_n.v3.seed-3001.supportive,3001,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0017347842454910277,0.001236051321029663
persona.high_e_low_n.v3.seed-3001.supportive,3001,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0027929719537496565,0.010951299220323563
persona.high_e_low_n.v3.seed-3001.neutral,3001,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.001976209878921509,-0.009016275405883789
persona.high_e_low_n.v3.seed-3001.neutral,3001,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0009112879633903503,-3.0502676963806152e-05
persona.high_e_low_n.v3.seed-3001.neutral,3001,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0042052317410707475,0.016306616365909576
persona.high_e_low_n.v3.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.00121866837143898,-0.006853468716144562
persona.high_e_low_n.v3.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.003284485638141632,0.008686989545822144
persona.high_e_low_n.v3.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.002072980999946594,0.009576268494129181
persona.high_e_low_n.v3.seed-3002.supportive,3002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.00029231756925582884,-0.0021446123719215393
persona.high_e_low_n.v3.seed-3002.supportive,3002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0017347842454910277,0.001236051321029663
persona.high_e_low_n.v3.seed-3002.supportive,3002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0027929719537496565,0.010951299220323563
persona.high_e_low_n.v3.seed-3002.neutral,3002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.001976209878921509,-0.009016275405883789
persona.high_e_low_n.v3.seed-3002.neutral,3002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0009112879633903503,-3.0502676963806152e-05
persona.high_e_low_n.v3.seed-3002.neutral,3002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0042052317410707475,0.016306616365909576
persona.high_e_low_n.v3.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.0007265225052833557,0.0011087730526924133
persona.high_e_low_n.v3.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.000490143895149231,0.0004281550645828247
persona.high_e_low_n.v3.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,-0.0014065563678741454,0.0019007734954357147
persona.high_e_low_n.v3.seed-3003.supportive,3003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.001134715974330902,0.0017964467406272888
persona.high_e_low_n.v3.seed-3003.supportive,3003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,-0.0009414851665496826,-0.00599120557308197
persona.high_e_low_n.v3.seed-3003.supportive,3003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,-0.0001072067767381668,0.0030610375106334686
persona.high_e_low_n.v3.seed-3003.neutral,3003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.0011331863701343537,-0.005234383046627045
persona.high_e_low_n.v3.seed-3003.neutral,3003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,-0.001739482581615448,-0.007976070046424866
persona.high_e_low_n.v3.seed-3003.neutral,3003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0014898747205734253,0.00798405334353447
persona.high_e_low_n.v3.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.0006215095520019532,0.0017850622534751892
persona.high_e_low_n.v3.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0025590091943740846,0.0080241858959198
persona.high_e_low_n.v3.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.002999317646026611,0.01362820714712143
persona.high_e_low_n.v3.seed-3004.supportive,3004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.0005609728395938873,-0.00011561810970306396
persona.high_e_low_n.v3.seed-3004.supportive,3004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0020992875099182127,0.0032292604446411133
persona.high_e_low_n.v3.seed-3004.supportive,3004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0029066745191812515,0.009668391197919846
persona.high_e_low_n.v3.seed-3004.neutral,3004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-2.4893879890441893e-05,-0.0009935945272445679
persona.high_e_low_n.v3.seed-3004.neutral,3004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0002414509654045105,-0.001379266381263733
persona.high_e_low_n.v3.seed-3004.neutral,3004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.00394832156598568,0.01444881409406662
persona.high_e_low_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.00121866837143898,-0.006853468716144562
persona.high_e_low_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.003284485638141632,0.008686989545822144
persona.high_e_low_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.002072980999946594,0.009576268494129181
persona.high_e_low_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.00029231756925582884,-0.0021446123719215393
persona.high_e_low_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0017347842454910277,0.001236051321029663
persona.high_e_low_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0027929719537496565,0.010951299220323563
persona.high_e_low_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.001976209878921509,-0.009016275405883789
persona.high_e_low_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0009112879633903503,-3.0502676963806152e-05
persona.high_e_low_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0042052317410707475,0.016306616365909576
persona.high_e_low_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.0010545268654823304,-0.006507396697998047
persona.high_e_low_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.004284104704856873,0.011804431676864624
persona.high_e_low_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0034184113144874574,0.017670854926109314
persona.high_e_low_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.0006752975285053253,-4.503875970840454e-05
persona.high_e_low_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.004683063924312591,0.013961553573608398
persona.high_e_low_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0022088296711444853,0.009787291288375854
persona.high_e_low_n.v3.seed-3006.neutral,3006,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.00016783550381660461,-0.0011007487773895264
persona.high_e_low_n.v3.seed-3006.neutral,3006,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0024177223443984986,0.006376996636390686
persona.high_e_low_n.v3.seed-3006.neutral,3006,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0031499575823545458,0.012364983558654785
persona.high_e_low_n.v3.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.00121866837143898,-0.006853468716144562
persona.high_e_low_n.v3.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.003284485638141632,0.008686989545822144
persona.high_e_low_n.v3.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.002072980999946594,0.009576268494129181
persona.high_e_low_n.v3.seed-3007.supportive,3007,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.0003203511238098145,-0.0048059746623039246
persona.high_e_low_n.v3.seed-3007.supportive,3007,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0022650852799415587,0.004086807370185852
persona.high_e_low_n.v3.seed-3007.supportive,3007,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.002702103927731514,0.010351330041885376
persona.high_e_low_n.v3.seed-3007.neutral,3007,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.001976209878921509,-0.009016275405883789
persona.high_e_low_n.v3.seed-3007.neutral,3007,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.0009112879633903503,-3.0502676963806152e-05
persona.high_e_low_n.v3.seed-3007.neutral,3007,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.0042052317410707475,0.016306616365909576
persona.high_e_low_n.v3.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.000804496556520462,0.003262355923652649
persona.high_e_low_n.v3.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,-0.0021462336182594298,-0.018466606736183167
persona.high_e_low_n.v3.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,-0.0024922877550125123,-0.013250075280666351
persona.high_e_low_n.v3.seed-3008.supportive,3008,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,0.0016611069440841675,0.004699334502220154
persona.high_e_low_n.v3.seed-3008.supportive,3008,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,-0.002336069941520691,-0.01911821961402893
persona.high_e_low_n.v3.seed-3008.supportive,3008,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,furious,-0.00046536512672901154,-0.0053403861820697784
persona.high_e_low_n.v3.seed-3008.neutral,3008,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.0001118496060371399,0.0003055259585380554
persona.high_e_low_n.v3.seed-3008.neutral,3008,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,-0.0030710920691490173,-0.019942402839660645
persona.high_e_low_n.v3.seed-3008.neutral,3008,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,furious,-0.0011977802962064743,-0.010708443820476532
persona.high_e_low_n.v3.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,joyful,-0.00121866837143898,-0.006853468716144562
persona.high_e_low_n.v3.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,grief_stricken,0.003284485638141632,0.008686989545822144
persona.high_e_low_n.v3.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,furious,0.002072980999946594,0.009576268494129181
